ANIO_MES,AÑO,MES,MES_NOMBRE,ENTIDAD,CONCEPTO,TIPO,CASOS
2024-01,2024,1,ENERO,MORELOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-01,2024,1,ENERO,NAYARIT,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-01,2024,1,ENERO,NAYARIT,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-01,2024,1,ENERO,NUEVO LEON,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-01,2024,1,ENERO,OAXACA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-01,2024,1,ENERO,OAXACA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-01,2024,1,ENERO,PUEBLA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-01,2024,1,ENERO,QUERETARO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-01,2024,1,ENERO,QUERETARO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-01,2024,1,ENERO,QUINTANA ROO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-01,2024,1,ENERO,QUINTANA ROO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-01,2024,1,ENERO,SAN LUIS POTOSI,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-01,2024,1,ENERO,SAN LUIS POTOSI,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-01,2024,1,ENERO,SINALOA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-01,2024,1,ENERO,SINALOA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-01,2024,1,ENERO,SONORA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-01,2024,1,ENERO,SONORA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-01,2024,1,ENERO,TABASCO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-01,2024,1,ENERO,TABASCO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-01,2024,1,ENERO,TAMAULIPAS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-01,2024,1,ENERO,TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-01,2024,1,ENERO,TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-01,2024,1,ENERO,VERACRUZ,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-01,2024,1,ENERO,VERACRUZ,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-01,2024,1,ENERO,YUCATAN,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-01,2024,1,ENERO,YUCATAN,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-01,2024,1,ENERO,ZACATECAS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-01,2024,1,ENERO,ZACATECAS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-02,2024,2,FEBRERO,BAJA CALIFORNIA,CONTRA LA SALUD,POSESION,49
2024-02,2024,2,FEBRERO,CIUDAD DE MEXICO,CONTRA LA SALUD,TRAFICO,39
2024-02,2024,2,FEBRERO,CHIHUAHUA,CONTRA LA SALUD,POSESION,37
2024-02,2024,2,FEBRERO,GUANAJUATO,CONTRA LA SALUD,POSESION,20
2024-02,2024,2,FEBRERO,BAJA CALIFORNIA SUR,CONTRA LA SALUD,TRANSPORTE,17
2024-02,2024,2,FEBRERO,JALISCO,CONTRA LA SALUD,POSESION,16
2024-02,2024,2,FEBRERO,COLIMA,CONTRA LA SALUD,POSESION,15
2024-02,2024,2,FEBRERO,SINALOA,CONTRA LA SALUD,TRANSPORTE,14
2024-02,2024,2,FEBRERO,COAHUILA,CONTRA LA SALUD,POSESION,12
2024-02,2024,2,FEBRERO,CIUDAD DE MEXICO,CONTRA LA SALUD,POSESION,12
2024-02,2024,2,FEBRERO,SINALOA,CONTRA LA SALUD,POSESION,12
2024-02,2024,2,FEBRERO,BAJA CALIFORNIA SUR,CONTRA LA SALUD,POSESION,11
2024-02,2024,2,FEBRERO,NUEVO LEON,CONTRA LA SALUD,POSESION,11
2024-02,2024,2,FEBRERO,SONORA,CONTRA LA SALUD,POSESION,11
2024-02,2024,2,FEBRERO,SINALOA,CONTRA LA SALUD,TRAFICO,10
2024-02,2024,2,FEBRERO,SONORA,CONTRA LA SALUD,TRAFICO,10
2024-02,2024,2,FEBRERO,BAJA CALIFORNIA,CONTRA LA SALUD,TRAFICO,9
2024-02,2024,2,FEBRERO,QUERETARO,CONTRA LA SALUD,TRANSPORTE,9
2024-02,2024,2,FEBRERO,AGUASCALIENTES,CONTRA LA SALUD,POSESION,7
2024-02,2024,2,FEBRERO,PUEBLA,CONTRA LA SALUD,POSESION,7
2024-02,2024,2,FEBRERO,QUERETARO,CONTRA LA SALUD,POSESION,7
2024-02,2024,2,FEBRERO,CHIAPAS,CONTRA LA SALUD,TRAFICO,6
2024-02,2024,2,FEBRERO,JALISCO,CONTRA LA SALUD,TRAFICO,6
2024-02,2024,2,FEBRERO,MEXICO,CONTRA LA SALUD,POSESION,6
2024-02,2024,2,FEBRERO,OAXACA,CONTRA LA SALUD,POSESION,6
2024-02,2024,2,FEBRERO,QUINTANA ROO,CONTRA LA SALUD,POSESION,6
2024-02,2024,2,FEBRERO,SONORA,CONTRA LA SALUD,TRANSPORTE,6
2024-02,2024,2,FEBRERO,VERACRUZ,CONTRA LA SALUD,POSESION,6
2024-02,2024,2,FEBRERO,HIDALGO,CONTRA LA SALUD,POSESION,5
2024-02,2024,2,FEBRERO,MEXICO,CONTRA LA SALUD,TRAFICO,5
2024-02,2024,2,FEBRERO,NUEVO LEON,CONTRA LA SALUD,TRAFICO,5
2024-02,2024,2,FEBRERO,SINALOA,CONTRA LA SALUD,PRODUCCION,5
2024-02,2024,2,FEBRERO,CHIAPAS,CONTRA LA SALUD,TRANSPORTE,4
2024-02,2024,2,FEBRERO,CHIHUAHUA,CONTRA LA SALUD,OTROS,4
2024-02,2024,2,FEBRERO,MICHOACAN,CONTRA LA SALUD,POSESION,4
2024-02,2024,2,FEBRERO,OAXACA,CONTRA LA SALUD,TRAFICO,4
2024-02,2024,2,FEBRERO,QUERETARO,CONTRA LA SALUD,TRAFICO,4
2024-02,2024,2,FEBRERO,SAN LUIS POTOSI,CONTRA LA SALUD,POSESION,4
2024-02,2024,2,FEBRERO,AGUASCALIENTES,CONTRA LA SALUD,TRANSPORTE,3
2024-02,2024,2,FEBRERO,CAMPECHE,CONTRA LA SALUD,POSESION,3
2024-02,2024,2,FEBRERO,COAHUILA,CONTRA LA SALUD,TRAFICO,3
2024-02,2024,2,FEBRERO,CHIAPAS,CONTRA LA SALUD,POSESION,3
2024-02,2024,2,FEBRERO,DURANGO,CONTRA LA SALUD,TRAFICO,3
2024-02,2024,2,FEBRERO,DURANGO,CONTRA LA SALUD,OTROS,3
2024-02,2024,2,FEBRERO,MEXICO,CONTRA LA SALUD,TRANSPORTE,3
2024-02,2024,2,FEBRERO,NAYARIT,CONTRA LA SALUD,OTROS,3
2024-02,2024,2,FEBRERO,NUEVO LEON,CONTRA LA SALUD,TRANSPORTE,3
2024-02,2024,2,FEBRERO,NUEVO LEON,CONTRA LA SALUD,COMERCIO,3
2024-02,2024,2,FEBRERO,SAN LUIS POTOSI,CONTRA LA SALUD,COMERCIO,3
2024-02,2024,2,FEBRERO,SINALOA,CONTRA LA SALUD,OTROS,3
2024-02,2024,2,FEBRERO,ZACATECAS,CONTRA LA SALUD,POSESION,3
2024-02,2024,2,FEBRERO,BAJA CALIFORNIA,CONTRA LA SALUD,TRANSPORTE,2
2024-02,2024,2,FEBRERO,CAMPECHE,CONTRA LA SALUD,TRANSPORTE,2
2024-02,2024,2,FEBRERO,COAHUILA,CONTRA LA SALUD,TRANSPORTE,2
2024-02,2024,2,FEBRERO,COAHUILA,CONTRA LA SALUD,COMERCIO,2
2024-02,2024,2,FEBRERO,CHIHUAHUA,CONTRA LA SALUD,TRAFICO,2
2024-02,2024,2,FEBRERO,CIUDAD DE MEXICO,CONTRA LA SALUD,TRANSPORTE,2
2024-02,2024,2,FEBRERO,CIUDAD DE MEXICO,CONTRA LA SALUD,COMERCIO,2
2024-02,2024,2,FEBRERO,DURANGO,CONTRA LA SALUD,POSESION,2
2024-02,2024,2,FEBRERO,GUERRERO,CONTRA LA SALUD,POSESION,2
2024-02,2024,2,FEBRERO,GUERRERO,CONTRA LA SALUD,OTROS,2
2024-02,2024,2,FEBRERO,MICHOACAN,CONTRA LA SALUD,TRANSPORTE,2
2024-02,2024,2,FEBRERO,MICHOACAN,CONTRA LA SALUD,OTROS,2
2024-02,2024,2,FEBRERO,OAXACA,CONTRA LA SALUD,COMERCIO,2
2024-02,2024,2,FEBRERO,SAN LUIS POTOSI,CONTRA LA SALUD,TRANSPORTE,2
2024-02,2024,2,FEBRERO,SAN LUIS POTOSI,CONTRA LA SALUD,TRAFICO,2
2024-02,2024,2,FEBRERO,SONORA,CONTRA LA SALUD,PRODUCCION,2
2024-02,2024,2,FEBRERO,TAMAULIPAS,CONTRA LA SALUD,TRAFICO,2
2024-02,2024,2,FEBRERO,YUCATAN,CONTRA LA SALUD,COMERCIO,2
2024-02,2024,2,FEBRERO,BAJA CALIFORNIA,CONTRA LA SALUD,PRODUCCION,1
2024-02,2024,2,FEBRERO,BAJA CALIFORNIA,CONTRA LA SALUD,SUMINISTRO,1
2024-02,2024,2,FEBRERO,BAJA CALIFORNIA SUR,CONTRA LA SALUD,COMERCIO,1
2024-02,2024,2,FEBRERO,CAMPECHE,CONTRA LA SALUD,COMERCIO,1
2024-02,2024,2,FEBRERO,COLIMA,CONTRA LA SALUD,SUMINISTRO,1
2024-02,2024,2,FEBRERO,CHIAPAS,CONTRA LA SALUD,COMERCIO,1
2024-02,2024,2,FEBRERO,DURANGO,CONTRA LA SALUD,TRANSPORTE,1
2024-02,2024,2,FEBRERO,GUANAJUATO,CONTRA LA SALUD,TRANSPORTE,1
2024-02,2024,2,FEBRERO,GUANAJUATO,CONTRA LA SALUD,OTROS,1
2024-02,2024,2,FEBRERO,HIDALGO,CONTRA LA SALUD,TRAFICO,1
2024-02,2024,2,FEBRERO,JALISCO,CONTRA LA SALUD,PRODUCCION,1
2024-02,2024,2,FEBRERO,JALISCO,CONTRA LA SALUD,SUMINISTRO,1
2024-02,2024,2,FEBRERO,JALISCO,CONTRA LA SALUD,OTROS,1
2024-02,2024,2,FEBRERO,MICHOACAN,CONTRA LA SALUD,PRODUCCION,1
2024-02,2024,2,FEBRERO,MICHOACAN,CONTRA LA SALUD,TRAFICO,1
2024-02,2024,2,FEBRERO,MICHOACAN,CONTRA LA SALUD,COMERCIO,1
2024-02,2024,2,FEBRERO,NAYARIT,CONTRA LA SALUD,TRAFICO,1
2024-02,2024,2,FEBRERO,NAYARIT,CONTRA LA SALUD,COMERCIO,1
2024-02,2024,2,FEBRERO,NAYARIT,CONTRA LA SALUD,POSESION,1
2024-02,2024,2,FEBRERO,OAXACA,CONTRA LA SALUD,PRODUCCION,1
2024-02,2024,2,FEBRERO,OAXACA,CONTRA LA SALUD,TRANSPORTE,1
2024-02,2024,2,FEBRERO,OAXACA,CONTRA LA SALUD,OTROS,1
2024-02,2024,2,FEBRERO,PUEBLA,CONTRA LA SALUD,TRAFICO,1
2024-02,2024,2,FEBRERO,PUEBLA,CONTRA LA SALUD,COMERCIO,1
2024-02,2024,2,FEBRERO,QUERETARO,CONTRA LA SALUD,PRODUCCION,1
2024-02,2024,2,FEBRERO,QUERETARO,CONTRA LA SALUD,COMERCIO,1
2024-02,2024,2,FEBRERO,QUINTANA ROO,CONTRA LA SALUD,TRANSPORTE,1
2024-02,2024,2,FEBRERO,QUINTANA ROO,CONTRA LA SALUD,COMERCIO,1
2024-02,2024,2,FEBRERO,TAMAULIPAS,CONTRA LA SALUD,TRANSPORTE,1
2024-02,2024,2,FEBRERO,VERACRUZ,CONTRA LA SALUD,TRAFICO,1
2024-02,2024,2,FEBRERO,YUCATAN,CONTRA LA SALUD,TRANSPORTE,1
2024-02,2024,2,FEBRERO,YUCATAN,CONTRA LA SALUD,POSESION,1
2024-02,2024,2,FEBRERO,ZACATECAS,CONTRA LA SALUD,OTROS,1
2024-02,2024,2,FEBRERO,AGUASCALIENTES,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,AGUASCALIENTES,CONTRA LA SALUD,TRAFICO,0
2024-02,2024,2,FEBRERO,AGUASCALIENTES,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,AGUASCALIENTES,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,AGUASCALIENTES,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,BAJA CALIFORNIA,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,BAJA CALIFORNIA,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,BAJA CALIFORNIA SUR,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,BAJA CALIFORNIA SUR,CONTRA LA SALUD,TRAFICO,0
2024-02,2024,2,FEBRERO,BAJA CALIFORNIA SUR,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,BAJA CALIFORNIA SUR,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,CAMPECHE,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,CAMPECHE,CONTRA LA SALUD,TRAFICO,0
2024-02,2024,2,FEBRERO,CAMPECHE,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,CAMPECHE,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,COAHUILA,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,COAHUILA,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,COAHUILA,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,COLIMA,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,COLIMA,CONTRA LA SALUD,TRANSPORTE,0
2024-02,2024,2,FEBRERO,COLIMA,CONTRA LA SALUD,TRAFICO,0
2024-02,2024,2,FEBRERO,COLIMA,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,COLIMA,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,CHIAPAS,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,CHIAPAS,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,CHIAPAS,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,CHIHUAHUA,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,CHIHUAHUA,CONTRA LA SALUD,TRANSPORTE,0
2024-02,2024,2,FEBRERO,CHIHUAHUA,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,CHIHUAHUA,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,CIUDAD DE MEXICO,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,CIUDAD DE MEXICO,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,CIUDAD DE MEXICO,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,DURANGO,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,DURANGO,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,DURANGO,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,GUANAJUATO,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,GUANAJUATO,CONTRA LA SALUD,TRAFICO,0
2024-02,2024,2,FEBRERO,GUANAJUATO,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,GUANAJUATO,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,GUERRERO,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,GUERRERO,CONTRA LA SALUD,TRANSPORTE,0
2024-02,2024,2,FEBRERO,GUERRERO,CONTRA LA SALUD,TRAFICO,0
2024-02,2024,2,FEBRERO,GUERRERO,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,GUERRERO,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,HIDALGO,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,HIDALGO,CONTRA LA SALUD,TRANSPORTE,0
2024-02,2024,2,FEBRERO,HIDALGO,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,HIDALGO,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,HIDALGO,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,JALISCO,CONTRA LA SALUD,TRANSPORTE,0
2024-02,2024,2,FEBRERO,JALISCO,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,MEXICO,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,MEXICO,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,MEXICO,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,MEXICO,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,MICHOACAN,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,MORELOS,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,MORELOS,CONTRA LA SALUD,TRANSPORTE,0
2024-02,2024,2,FEBRERO,MORELOS,CONTRA LA SALUD,TRAFICO,0
2024-02,2024,2,FEBRERO,MORELOS,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,MORELOS,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,MORELOS,CONTRA LA SALUD,POSESION,0
2024-02,2024,2,FEBRERO,MORELOS,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,NAYARIT,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,NAYARIT,CONTRA LA SALUD,TRANSPORTE,0
2024-02,2024,2,FEBRERO,NAYARIT,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,NUEVO LEON,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,NUEVO LEON,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,NUEVO LEON,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,OAXACA,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,PUEBLA,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,PUEBLA,CONTRA LA SALUD,TRANSPORTE,0
2024-02,2024,2,FEBRERO,PUEBLA,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,PUEBLA,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,QUERETARO,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,QUERETARO,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,QUINTANA ROO,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,QUINTANA ROO,CONTRA LA SALUD,TRAFICO,0
2024-02,2024,2,FEBRERO,QUINTANA ROO,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,QUINTANA ROO,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,SAN LUIS POTOSI,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,SAN LUIS POTOSI,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,SAN LUIS POTOSI,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,SINALOA,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,SINALOA,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,SONORA,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,SONORA,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,SONORA,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,TABASCO,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,TABASCO,CONTRA LA SALUD,TRANSPORTE,0
2024-02,2024,2,FEBRERO,TABASCO,CONTRA LA SALUD,TRAFICO,0
2024-02,2024,2,FEBRERO,TABASCO,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,TABASCO,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,TABASCO,CONTRA LA SALUD,POSESION,0
2024-02,2024,2,FEBRERO,TABASCO,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,TAMAULIPAS,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,TAMAULIPAS,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,TAMAULIPAS,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,TAMAULIPAS,CONTRA LA SALUD,POSESION,0
2024-02,2024,2,FEBRERO,TAMAULIPAS,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,TLAXCALA,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,TLAXCALA,CONTRA LA SALUD,TRANSPORTE,0
2024-02,2024,2,FEBRERO,TLAXCALA,CONTRA LA SALUD,TRAFICO,0
2024-02,2024,2,FEBRERO,TLAXCALA,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,TLAXCALA,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,TLAXCALA,CONTRA LA SALUD,POSESION,0
2024-02,2024,2,FEBRERO,TLAXCALA,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,VERACRUZ,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,VERACRUZ,CONTRA LA SALUD,TRANSPORTE,0
2024-02,2024,2,FEBRERO,VERACRUZ,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,VERACRUZ,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,VERACRUZ,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,YUCATAN,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,YUCATAN,CONTRA LA SALUD,TRAFICO,0
2024-02,2024,2,FEBRERO,YUCATAN,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,YUCATAN,CONTRA LA SALUD,OTROS,0
2024-02,2024,2,FEBRERO,ZACATECAS,CONTRA LA SALUD,PRODUCCION,0
2024-02,2024,2,FEBRERO,ZACATECAS,CONTRA LA SALUD,TRANSPORTE,0
2024-02,2024,2,FEBRERO,ZACATECAS,CONTRA LA SALUD,TRAFICO,0
2024-02,2024,2,FEBRERO,ZACATECAS,CONTRA LA SALUD,COMERCIO,0
2024-02,2024,2,FEBRERO,ZACATECAS,CONTRA LA SALUD,SUMINISTRO,0
2024-02,2024,2,FEBRERO,GUERRERO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,4
2024-02,2024,2,FEBRERO,CIUDAD DE MEXICO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,3
2024-02,2024,2,FEBRERO,SINALOA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,2
2024-02,2024,2,FEBRERO,BAJA CALIFORNIA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,1
2024-02,2024,2,FEBRERO,BAJA CALIFORNIA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2024-02,2024,2,FEBRERO,CHIAPAS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2024-02,2024,2,FEBRERO,GUANAJUATO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2024-02,2024,2,FEBRERO,HIDALGO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2024-02,2024,2,FEBRERO,JALISCO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,1
2024-02,2024,2,FEBRERO,JALISCO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
