ENTIDAD,CONCEPTO,TIPO,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07
COLIMA,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),88.9,0.0,-29.4,50.0,0.0,22.2,-31.8,-13.3,-15.4,27.3,-42.9,50.0,8.3,-23.1,-10.0,66.7,-13.3,-38.5,75.0
COLIMA,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),,,,,,,,,,,,,,,,,,,
COLIMA,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),-100.0,,,-100.0,,-66.7,-100.0,,,,-66.7,100.0,50.0,-100.0,,,-100.0,,100.0
COLIMA,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),,,,-100.0,,0.0,-100.0,,,-100.0,,,,,,,,,-100.0
COLIMA,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",,-100.0,,,,,,-100.0,,,-100.0,,,0.0,-100.0,,,-100.0,
COLIMA,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,33.3,0.0,50.0,16.7,-57.1,-66.7,100.0,-50.0,300.0,50.0,-16.7,-20.0,-50.0,150.0,40.0,100.0,-92.9,300.0,-50.0
COLIMA,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,100.0,-37.5,-40.0,66.7,20.0,-50.0,66.7,-80.0,500.0,-50.0,33.3,150.0,-50.0,-40.0,66.7,-60.0,200.0,-66.7,-50.0
COLIMA,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0.0,100.0,-100.0,,0.0,-100.0,,,-25.0,-33.3,-50.0,0.0,-100.0,,0.0,200.0,-66.7,100.0,50.0
COLIMA,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,-33.3,-100.0,,-100.0,,0.0,50.0,-33.3,-100.0,,-100.0,,,0.0,-100.0,,,,
COLIMA,OTROS DELITOS,ELECTORALES,,,,,,,,,,,,,,,,,,,
COLIMA,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,,200.0,66.7,-46.7,150.0,-75.0,0.0,100.0,70.0,-52.9,-12.5,57.1,-54.5,0.0,-80.0,700.0,37.5,-72.7,133.3
COLIMA,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",-100.0,,-66.7,-100.0,,100.0,0.0,-75.0,-100.0,,-75.0,100.0,-50.0,0.0,-100.0,,-50.0,-100.0,
COLIMA,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,-50.0,100.0,50.0,33.3,-50.0,0.0,0.0,-50.0,400.0,-20.0,-50.0,0.0,0.0,-50.0,0.0,300.0,-50.0,100.0,-25.0
COLIMA,OTROS DELITOS,PATRIMONIALES,-18.8,30.8,-35.3,45.5,25.0,-20.0,-31.2,27.3,-21.4,45.5,-6.2,33.3,-35.0,-23.1,20.0,-16.7,20.0,208.3,-51.4
COLIMA,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0.0,-50.0,300.0,-25.0,-33.3,-50.0,100.0,0.0,50.0,-100.0,,-30.8,-22.2,-28.6,-20.0,-50.0,150.0,-60.0,100.0
DURANGO,CONTRA LA SALUD,COMERCIO,,-100.0,,,,-100.0,,,,,,,,,-50.0,0.0,-100.0,,-100.0
DURANGO,CONTRA LA SALUD,OTROS,-100.0,,100.0,-50.0,0.0,0.0,-66.7,0.0,0.0,0.0,200.0,-33.3,-50.0,0.0,200.0,-33.3,-50.0,300.0,-100.0
DURANGO,CONTRA LA SALUD,POSESION,,-33.3,50.0,33.3,0.0,-25.0,-33.3,150.0,-40.0,33.3,25.0,-80.0,0.0,-100.0,,-50.0,-100.0,,-100.0
DURANGO,CONTRA LA SALUD,PRODUCCION,,,,-100.0,,-100.0,,,,,,,-100.0,,,,,,
DURANGO,CONTRA LA SALUD,SUMINISTRO,,,,,,,-100.0,,,,,,,,,-100.0,,,
DURANGO,CONTRA LA SALUD,TRAFICO,-50.0,200.0,-66.7,200.0,-100.0,,0.0,-100.0,,100.0,50.0,-66.7,200.0,33.3,0.0,0.0,25.0,-20.0,100.0
DURANGO,CONTRA LA SALUD,TRANSPORTE,0.0,0.0,-100.0,,300.0,-50.0,-50.0,200.0,-33.3,0.0,-50.0,200.0,-100.0,,0.0,-100.0,,-66.7,200.0
DURANGO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,,,,-100.0,,,,,,,,,,,-100.0,,,,
DURANGO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,,,,,,,,,,,,,,-100.0,,,-100.0,,
DURANGO,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,,,,,,,,,-100.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,0.0
DURANGO,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,,,,,-100.0,,,,,,,,,,,,,,
DURANGO,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),-100.0,,300.0,0.0,-25.0,33.3,-50.0,50.0,-66.7,200.0,-100.0,,125.0,-66.7,-33.3,100.0,0.0,-25.0,-66.7
DURANGO,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),-100.0,,,,,,,,,,,,,,,,,,-100.0
DURANGO,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,-100.0,,-100.0,,,,,,,,,,,-100.0,,,,,
DURANGO,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),-21.1,-53.3,214.3,-68.2,157.1,-38.9,145.5,-51.9,0.0,38.5,-61.1,100.0,-28.6,60.0,-6.2,26.7,-57.9,12.5,66.7
DURANGO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),83.3,-18.2,-66.7,-33.3,50.0,0.0,133.3,-14.3,16.7,-28.6,40.0,-28.6,60.0,0.0,-25.0,-50.0,266.7,-9.1,-20.0
DURANGO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),,,,,,,,,,,,,,,,,,,
DURANGO,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),-66.7,300.0,-75.0,-50.0,400.0,0.0,-60.0,250.0,-14.3,33.3,-75.0,150.0,40.0,-71.4,100.0,-50.0,350.0,-11.1,-25.0
DURANGO,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),,,,0.0,0.0,200.0,-100.0,,,,,,,,,,0.0,300.0,-75.0
DURANGO,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0.0,-100.0,,0.0,150.0,-100.0,,300.0,0.0,-75.0,-100.0,,-100.0,,,-100.0,,200.0,-33.3
DURANGO,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,-41.2,15.0,26.1,6.9,-12.9,-33.3,5.6,31.6,-48.0,-30.8,122.2,-20.0,-50.0,25.0,80.0,-27.8,7.7,-14.3,33.3
DURANGO,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,33.3,25.0,0.0,0.0,10.0,18.2,30.8,-52.9,0.0,112.5,29.4,-22.7,41.2,-12.5,33.3,-7.1,-42.3,53.3,65.2
DURANGO,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,,100.0,-100.0,,25.0,-60.0,150.0,-20.0,-75.0,100.0,-50.0,0.0,200.0,-33.3,50.0,100.0,-16.7,-60.0,-50.0
DURANGO,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,50.0,-50.0,0.0,0.0,-66.7,200.0,100.0,-16.7,-80.0,400.0,-60.0,100.0,-25.0,166.7,-50.0,-100.0,,0.0,133.3
DURANGO,OTROS DELITOS,ELECTORALES,,,,,,,,,,,,,,,,,,,-100.0
DURANGO,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,,,,,-100.0,,,,,,,,,,,,,,
DURANGO,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",,0.0,100.0,0.0,50.0,-33.3,-50.0,100.0,0.0,0.0,-50.0,0.0,200.0,66.7,-60.0,0.0,200.0,-66.7,200.0
DURANGO,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,-33.3,150.0,20.0,16.7,-42.9,100.0,-50.0,150.0,-50.0,100.0,-80.0,150.0,-20.0,50.0,-50.0,33.3,125.0,-11.1,25.0
DURANGO,OTROS DELITOS,PATRIMONIALES,-31.8,-6.7,50.0,4.8,77.3,-30.8,-14.8,-4.3,-9.1,15.0,-34.8,13.3,17.6,0.0,50.0,-10.0,-48.1,28.6,27.8
DURANGO,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,,-100.0,,,,,0.0,100.0,-100.0,,200.0,-100.0,,,,,-100.0,,
GUANAJUATO,CONTRA LA SALUD,COMERCIO,-100.0,,,,-100.0,,,-100.0,,,0.0,-100.0,,,-100.0,,,,
GUANAJUATO,CONTRA LA SALUD,OTROS,,,-100.0,,,-100.0,,,-100.0,,,,,,,,,,
GUANAJUATO,CONTRA LA SALUD,POSESION,46.7,-9.1,30.0,0.0,-7.7,0.0,8.3,-3.8,-40.0,-20.0,41.7,-17.6,50.0,-33.3,50.0,-23.8,-25.0,58.3,26.3
GUANAJUATO,CONTRA LA SALUD,PRODUCCION,,,,,,,,,,,,-100.0,,,,,,,
GUANAJUATO,CONTRA LA SALUD,SUMINISTRO,,,,,,,,,,,,,,,,,,,
GUANAJUATO,CONTRA LA SALUD,TRAFICO,,,,,,0.0,-100.0,,-100.0,,,,0.0,-50.0,0.0,300.0,-25.0,-100.0,
GUANAJUATO,CONTRA LA SALUD,TRANSPORTE,,,-100.0,,-100.0,,-100.0,,,-100.0,,,,,,,,,
GUANAJUATO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,,,,,,,,,0.0,100.0,-50.0,-100.0,,,,,,,
GUANAJUATO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,,,0.0,-100.0,,,,,-100.0,,-100.0,,300.0,-100.0,,-50.0,100.0,-50.0,-100.0
GUANAJUATO,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,,,-66.7,-100.0,,-33.3,-100.0,,-50.0,0.0,-100.0,,200.0,-66.7,-100.0,,-50.0,100.0,50.0
GUANAJUATO,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,,,,-100.0,,,100.0,-50.0,-100.0,,-100.0,,-100.0,,,,,,
GUANAJUATO,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),100.0,-25.0,66.7,0.0,-40.0,266.7,-72.7,-33.3,300.0,-87.5,600.0,-42.9,-100.0,,66.7,-100.0,,66.7,-20.0
GUANAJUATO,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),-100.0,,-100.0,,-50.0,100.0,0.0,-50.0,200.0,-33.3,-50.0,300.0,-100.0,,-100.0,,,50.0,66.7
GUANAJUATO,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,-100.0,,-100.0,,,,-100.0,,,,-100.0,,,,,,-100.0,,
GUANAJUATO,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),56.7,-27.7,23.5,-31.0,44.8,-14.3,22.2,-29.5,-35.5,0.0,20.0,108.3,-38.0,-38.7,-26.3,242.9,-41.7,-10.7,68.0
GUANAJUATO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),6.2,-1.0,-23.8,6.5,22.0,-23.0,-3.9,9.5,-9.9,-9.6,3.0,17.6,27.5,-11.8,11.1,-8.0,-26.1,17.6,31.2
GUANAJUATO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),,,,,,,,,,,,,,,,,,,
GUANAJUATO,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),67.9,-23.4,-27.8,15.4,-6.7,17.9,-33.3,45.5,-9.4,93.1,-19.6,0.0,-35.6,58.6,21.7,-14.3,-33.3,-9.4,31.0
GUANAJUATO,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),,,,,,-33.3,-100.0,,,,,,,,,,,0.0,100.0
GUANAJUATO,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",25.0,-60.0,0.0,200.0,-100.0,,,,0.0,300.0,-100.0,,-100.0,,133.3,-71.4,50.0,-33.3,200.0
GUANAJUATO,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,-19.0,11.8,42.1,-44.4,80.0,-44.4,33.3,-15.0,-47.1,33.3,33.3,75.0,-78.6,100.0,50.0,-44.4,90.0,15.8,9.1
GUANAJUATO,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,-10.0,-11.1,0.0,50.0,-8.3,109.1,-34.8,33.3,-35.0,23.1,-37.5,0.0,10.0,9.1,-33.3,25.0,40.0,-14.3,91.7
GUANAJUATO,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,,,,-100.0,,-100.0,,,0.0,100.0,-100.0,,-100.0,,-100.0,,,-100.0,
GUANAJUATO,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,-16.7,100.0,-30.0,-14.3,-16.7,100.0,-30.0,-14.3,-33.3,125.0,-11.1,-12.5,57.1,0.0,-36.4,14.3,25.0,-60.0,150.0
GUANAJUATO,OTROS DELITOS,ELECTORALES,,,,,,,,,,,,,,,,,,,
GUANAJUATO,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,,,,,,,,,,,-100.0,,,,,-100.0,,-100.0,
GUANAJUATO,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",0.0,150.0,-10.0,-11.1,25.0,-60.0,0.0,100.0,0.0,-75.0,150.0,-40.0,-33.3,350.0,-66.7,133.3,42.9,-60.0,175.0
GUANAJUATO,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,16.7,100.0,42.9,-55.0,11.1,90.0,0.0,-21.1,0.0,-53.3,0.0,0.0,142.9,-58.8,85.7,46.2,-42.1,100.0,-50.0
GUANAJUATO,OTROS DELITOS,PATRIMONIALES,1.5,-5.3,3.2,23.3,-1.3,-10.8,2.1,28.0,-11.5,1.2,0.0,-1.2,4.9,-11.8,12.0,-8.3,0.6,4.5,10.5
GUANAJUATO,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0.0,-100.0,,-100.0,,-50.0,0.0,100.0,-50.0,-100.0,,,,,-50.0,100.0,-50.0,0.0,500.0
GUERRERO,CONTRA LA SALUD,COMERCIO,,,,,,,,,-100.0,,,,-100.0,,,,,0.0,-100.0
GUERRERO,CONTRA LA SALUD,OTROS,0.0,100.0,-100.0,,-33.3,-100.0,,,,300.0,-75.0,600.0,-85.7,100.0,50.0,-33.3,-50.0,0.0,-100.0
GUERRERO,CONTRA LA SALUD,POSESION,200.0,-33.3,50.0,-100.0,,-100.0,,,33.3,-25.0,33.3,-50.0,150.0,0.0,-20.0,0.0,0.0,0.0,-50.0
GUERRERO,CONTRA LA SALUD,PRODUCCION,,,,-100.0,,,,,,,,0.0,0.0,100.0,-100.0,,,-100.0,
GUERRERO,CONTRA LA SALUD,SUMINISTRO,,,,,,,,,,,,,,,,,,,
GUERRERO,CONTRA LA SALUD,TRAFICO,,,,,,,0.0,-100.0,,,200.0,-66.7,0.0,-100.0,,-100.0,,,-100.0
GUERRERO,CONTRA LA SALUD,TRANSPORTE,,,,-100.0,,,-100.0,,-100.0,,-60.0,-100.0,,,,100.0,-50.0,-100.0,
GUERRERO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,,,,,,,,-100.0,,-100.0,,,,-100.0,,-100.0,,,
GUERRERO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,,,0.0,-75.0,-100.0,,100.0,-100.0,,,,-33.3,0.0,-50.0,0.0,0.0,-100.0,,-100.0
GUERRERO,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,100.0,-100.0,,-100.0,,0.0,100.0,50.0,-66.7,-100.0,,0.0,-100.0,,,,,-50.0,0.0
GUERRERO,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,,-100.0,,,,,,,,,,,,,,,,,
GUERRERO,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),-100.0,,25.0,80.0,-33.3,-50.0,-100.0,,-50.0,100.0,50.0,-66.7,100.0,0.0,0.0,250.0,-71.4,-50.0,200.0
GUERRERO,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),,-100.0,,,,,,,-100.0,,,,,,,,,,
GUERRERO,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,,,,,,,0.0,-100.0,,,,,,,,,,,
GUERRERO,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),42.9,30.0,-76.9,66.7,20.0,-66.7,125.0,-44.4,-40.0,133.3,28.6,-22.2,71.4,-41.7,271.4,-80.8,60.0,-37.5,500.0
GUERRERO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),45.5,-12.5,2.4,-18.6,14.3,-5.0,-10.5,-17.6,-17.9,108.7,-18.8,-2.6,26.3,-22.9,-18.9,56.7,-25.5,-11.4,38.7
GUERRERO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),,,,,,,,,,,,,,,,,,,
GUERRERO,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),-100.0,,,0.0,-100.0,,,,-100.0,,,0.0,0.0,0.0,0.0,-100.0,,0.0,-100.0
GUERRERO,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),,,,,0.0,-50.0,-100.0,,,,,,,,0.0,-100.0,,100.0,-100.0
GUERRERO,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",,-33.3,-100.0,,,100.0,50.0,-66.7,0.0,200.0,-66.7,-100.0,,,-50.0,-100.0,,200.0,-66.7
GUERRERO,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,-25.0,66.7,-20.0,50.0,16.7,0.0,28.6,-66.7,100.0,-33.3,-25.0,33.3,0.0,-25.0,200.0,-11.1,-37.5,-40.0,33.3
GUERRERO,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,-40.0,0.0,33.3,-25.0,66.7,-20.0,0.0,-75.0,0.0,300.0,125.0,-66.7,0.0,0.0,1033.3,-97.1,200.0,0.0,100.0
GUERRERO,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,,0.0,0.0,0.0,-100.0,,-100.0,,50.0,-66.7,-100.0,,-100.0,,200.0,-100.0,,-100.0,
GUERRERO,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,300.0,-50.0,100.0,-100.0,,,,-100.0,,200.0,0.0,0.0,-66.7,400.0,-100.0,,-100.0,,-100.0
GUERRERO,OTROS DELITOS,ELECTORALES,,,,,,,,,,,,,,,,,,,
GUERRERO,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,,,,,,,,,,,,,,,,,,,
GUERRERO,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",0.0,0.0,0.0,100.0,-50.0,-100.0,,200.0,-100.0,,-20.0,-100.0,,-100.0,,100.0,-75.0,100.0,-50.0
GUERRERO,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,100.0,-50.0,0.0,0.0,400.0,-60.0,0.0,50.0,-66.7,100.0,150.0,-80.0,-100.0,,0.0,0.0,500.0,-50.0,-66.7
GUERRERO,OTROS DELITOS,PATRIMONIALES,37.5,-45.5,50.0,-22.2,0.0,14.3,-62.5,400.0,-6.7,-28.6,-20.0,0.0,-25.0,-50.0,200.0,-44.4,120.0,-27.3,-37.5
GUERRERO,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,,-100.0,,,,,,-100.0,,,,,-100.0,,,,,-100.0,
HIDALGO,CONTRA LA SALUD,COMERCIO,,,,,,,,,,,-100.0,,,,,,100.0,-100.0,
HIDALGO,CONTRA LA SALUD,OTROS,,,,,,-100.0,,-100.0,,-100.0,,-100.0,,,,,,,
HIDALGO,CONTRA LA SALUD,POSESION,33.3,25.0,-60.0,200.0,-16.7,-80.0,500.0,16.7,-57.1,-66.7,800.0,-22.2,-85.7,300.0,75.0,-71.4,300.0,-37.5,-80.0
HIDALGO,CONTRA LA SALUD,PRODUCCION,,,,,,,,,,0.0,-100.0,,,-50.0,-100.0,,,,100.0
HIDALGO,CONTRA LA SALUD,SUMINISTRO,100.0,-100.0,,-100.0,,,,,,,,-100.0,,,,,,,
HIDALGO,CONTRA LA SALUD,TRAFICO,-66.7,0.0,300.0,-50.0,0.0,100.0,-50.0,-50.0,200.0,0.0,-66.7,-100.0,,,200.0,-100.0,,100.0,0.0
HIDALGO,CONTRA LA SALUD,TRANSPORTE,-50.0,-100.0,,,-100.0,,,,0.0,-100.0,,-100.0,,,,,0.0,0.0,-100.0
HIDALGO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,,,,,,,,,,,,,,,,,-100.0,,
HIDALGO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,,,-100.0,,-100.0,,,,,,,,,-100.0,,-100.0,,-100.0,
HIDALGO,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,,0.0,-100.0,,,,,200.0,-100.0,,,-100.0,,,,100.0,-50.0,0.0,-100.0
HIDALGO,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,-100.0,,0.0,-100.0,,,,,,,,,,-100.0,,,,,
HIDALGO,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),-85.7,0.0,300.0,-25.0,-33.3,-50.0,100.0,50.0,0.0,33.3,-25.0,-66.7,200.0,-100.0,,,300.0,-100.0,
HIDALGO,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),,,0.0,-100.0,,0.0,0.0,100.0,-100.0,,-100.0,,,,,-50.0,-100.0,,0.0
HIDALGO,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,,,,,,-100.0,,,0.0,200.0,-100.0,,,,,,,,
HIDALGO,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),250.0,-14.3,-50.0,-33.3,200.0,-33.3,50.0,-50.0,66.7,-40.0,66.7,-60.0,0.0,100.0,75.0,0.0,-57.1,66.7,-40.0
HIDALGO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),-4.8,55.0,-38.7,-5.3,44.4,-34.6,-17.6,78.6,-28.0,27.8,26.1,-17.2,-8.3,27.3,3.6,-31.0,-5.0,15.8,-31.8
HIDALGO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),,,,,,,,,,,,,,,,,,,
HIDALGO,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),20.0,-25.8,-8.2,-2.2,11.4,-38.8,40.0,-7.1,7.7,28.6,-9.3,4.1,23.5,-20.6,8.0,7.4,20.7,-12.9,14.8
HIDALGO,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),-100.0,,,-100.0,,500.0,-66.7,-100.0,,-100.0,,,,,,0.0,0.0,400.0,-80.0
HIDALGO,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",-12.5,21.4,-23.5,-42.3,60.0,-58.3,-10.0,177.8,-28.0,0.0,16.7,-42.9,-8.3,-36.4,42.9,-20.0,12.5,-33.3,50.0
HIDALGO,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,-28.6,100.0,-50.0,20.0,0.0,16.7,-42.9,-25.0,0.0,133.3,-42.9,-25.0,200.0,-66.7,366.7,-28.6,100.0,-85.0,266.7
HIDALGO,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,0.0,62.5,-38.5,75.0,14.3,-18.8,-7.7,0.0,-25.0,-77.8,250.0,0.0,100.0,-85.7,300.0,-12.5,-85.7,600.0,14.3
HIDALGO,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,200.0,33.3,0.0,0.0,-100.0,,-42.1,-72.7,0.0,0.0,-33.3,50.0,-66.7,100.0,100.0,-75.0,200.0,0.0,0.0
HIDALGO,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,-66.7,150.0,-60.0,150.0,-40.0,-66.7,400.0,-80.0,-100.0,,-100.0,,0.0,150.0,-100.0,,-66.7,200.0,33.3
HIDALGO,OTROS DELITOS,ELECTORALES,,,,,,,,,,,,,,,,,,,
HIDALGO,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,,,,,,,,,,,0.0,200.0,-66.7,-100.0,,,,,
HIDALGO,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",50.0,66.7,140.0,-58.3,60.0,-37.5,-20.0,25.0,20.0,-66.7,200.0,133.3,-7.1,-38.5,-62.5,0.0,200.0,-77.8,250.0
