AÑO,ENTIDAD,LEY,CONCEPTO,TIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
2024,SINALOA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,1,0,1,0,2,2,0.0,0.0,0.0,2.0,7.0
2024,SINALOA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0
2024,SINALOA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,2,2,3,0,1,0,1.0,0.0,1.0,1.0,1.0
2024,SINALOA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,1,1,2,0,1,1.0,1.0,0.0,0.0,2.0
2024,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,2,1,0,2,0,0,0.0,1.0,2.0,0.0,1.0
2024,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,4,8,12,9,9,10,21,9.0,9.0,5.0,13.0,10.0
2024,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),3,12,7,14,26,13,24,24.0,22.0,19.0,15.0,16.0
2024,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,1,1,0,0,0.0,1.0,0.0,0.0,2.0
2024,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),9,10,17,10,6,7,10,10.0,15.0,13.0,9.0,10.0
2024,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),75,83,78,95,84,99,108,118.0,110.0,127.0,130.0,93.0
2024,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,5,9,3,2,3,5,4,4.0,7.0,2.0,4.0,1.0
2024,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,1,6,10,0,0.0,1.0,1.0,0.0,1.0
2024,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),1,0,4,2,1,0,8,4.0,9.0,6.0,5.0,5.0
2024,SONORA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,2,0,3,4,5,4.0,8.0,5.0,5.0,6.0
2024,SONORA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,SONORA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,1,0,3,1,0,1,1.0,0.0,0.0,1.0,0.0
2024,SONORA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,1,3,0,1,0,0,0.0,2.0,2.0,1.0,0.0
2024,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",2,0,0,0,1,0,0,0.0,1.0,2.0,1.0,2.0
2024,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,16,7,15,13,12,18,14,15.0,8.0,8.0,4.0,2.0
2024,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,0,0,1,0,1,0,3.0,2.0,0.0,1.0,3.0
2024,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0
2024,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),25,23,27,24,23,24,20,30.0,15.0,20.0,34.0,26.0
2024,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),7,18,21,23,23,16,26,21.0,29.0,37.0,33.0,43.0
2024,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,7,1,1,5,8,8,6,2.0,1.0,1.0,11.0,2.0
2024,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,1,2,4,1,0.0,0.0,0.0,0.0,0.0
2024,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),24,29,30,29,28,30,45,33.0,47.0,31.0,20.0,32.0
2024,TABASCO,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,4,0,5,3,9,6,11,6.0,7.0,6.0,1.0,4.0
2024,TABASCO,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,TABASCO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,TABASCO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2024,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,1,0,2,1,2,0.0,0.0,0.0,1.0,0.0
2024,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,8,3,6,4,2,3,6,4.0,2.0,0.0,10.0,0.0
2024,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),4,8,6,11,10,28,11,7.0,6.0,11.0,21.0,18.0
2024,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,5,0,1,0.0,3.0,2.0,1.0,0.0
2024,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),4,9,6,5,11,11,4,6.0,4.0,11.0,8.0,5.0
2024,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),64,92,80,105,104,90,103,95.0,89.0,88.0,111.0,66.0
2024,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,1,3,5,5,1,3,0,0.0,0.0,0.0,0.0,0.0
2024,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,3,0,0,1,6,2,1.0,0.0,0.0,0.0,0.0
2024,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),64,44,33,57,49,47,25,44.0,36.0,28.0,34.0,39.0
2024,TAMAULIPAS,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,0,1,2,0,5,2,0.0,1.0,1.0,2.0,2.0
2024,TAMAULIPAS,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,2,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0
2024,TAMAULIPAS,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,2,0,1.0,0.0,1.0,2.0,0.0
2024,TAMAULIPAS,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1,1,2,2,3,1,2,3.0,4.0,1.0,4.0,0.0
2024,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,2,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0
2024,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,3,6,9,8,15,9,9,4.0,8.0,5.0,7.0,12.0
2024,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),1,0,6,1,1,0,0,0.0,0.0,6.0,1.0,0.0
2024,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,2,0,0,0,0.0,0.0,1.0,2.0,0.0
2024,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),9,11,5,8,10,2,11,13.0,10.0,5.0,11.0,8.0
2024,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),11,12,10,7,12,11,5,8.0,19.0,16.0,15.0,9.0
2024,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,3,1,1,0,2,2,4,2.0,0.0,0.0,0.0,0.0
2024,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,1,0,3,8,0,1.0,0.0,0.0,0.0,0.0
2024,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),25,14,12,21,9,21,14,9.0,7.0,14.0,14.0,15.0
2024,TLAXCALA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2024,TLAXCALA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,TLAXCALA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2024,TLAXCALA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,0,1,4,0,1.0,0.0,0.0,0.0,0.0
2024,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,5,7,2,3,13,3,7,20.0,2.0,1.0,0.0,4.0
2024,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),3,6,5,9,9,8,12,3.0,8.0,16.0,2.0,8.0
2024,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),2,2,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2024,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),27,55,33,36,49,38,27,27.0,33.0,40.0,26.0,54.0
2024,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),22,24,34,21,36,19,25,34.0,22.0,21.0,11.0,29.0
2024,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,11,14,14,18,10,13,13,9.0,6.0,4.0,4.0,2.0
2024,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,1,3,2,1,0.0,0.0,0.0,1.0,0.0
2024,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),47,45,40,44,25,40,45,31.0,31.0,36.0,35.0,35.0
2024,VERACRUZ,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,2,0,0,1,3,1,0,1.0,1.0,2.0,3.0,0.0
2024,VERACRUZ,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,VERACRUZ,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,VERACRUZ,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,1,1,0,0,0,2,1.0,0.0,2.0,1.0,0.0
2024,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",2,1,1,2,3,3,1,5.0,2.0,3.0,1.0,1.0
2024,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,21,17,22,16,20,17,28,12.0,13.0,14.0,14.0,29.0
2024,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),2,1,4,1,3,6,2,0.0,0.0,4.0,6.0,1.0
2024,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,1,1,2,1,8,2,0.0,0.0,3.0,4.0,0.0
2024,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),1,4,1,5,4,5,5,1.0,10.0,4.0,9.0,5.0
2024,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),2,0,4,2,3,3,2,3.0,0.0,4.0,4.0,4.0
2024,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,3,0,1,2,0,0,0.0,0.0,0.0,0.0,1.0
2024,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),1,3,9,6,7,10,2,5.0,1.0,1.0,2.0,0.0
2024,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,YUCATAN,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,2,2,2,2,2,4,2.0,4.0,2.0,3.0,2.0
2024,YUCATAN,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,1,0,0,0,0,1,0,0.0,0.0,1.0,1.0,0.0
2024,YUCATAN,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,YUCATAN,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,2,0,0,1,2,0,1.0,0.0,0.0,0.0,1.0
2024,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,5,3,6,10,6,8,7,5.0,9.0,1.0,10.0,8.0
2024,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),3,2,1,2,2,1,3,0.0,1.0,2.0,2.0,3.0
2024,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),6,14,13,10,13,8,10,7.0,11.0,6.0,8.0,6.0
2024,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),22,33,24,29,46,41,35,30.0,37.0,40.0,39.0,38.0
2024,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,1,1,0,2,0,1,3,1.0,1.0,0.0,1.0,0.0
2024,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,1,0,0,1,3,0,0.0,0.0,0.0,0.0,1.0
2024,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0,0,0,1,0,2,0,0.0,0.0,2.0,0.0,0.0
2024,ZACATECAS,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,2,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0
2024,ZACATECAS,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2024,ZACATECAS,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2024,ZACATECAS,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
2024,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,0,1,0,0,3,0,0.0,0.0,0.0,0.0,0.0
2024,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,1,5,19,7,6,8,10,3.0,5.0,1.0,4.0,7.0
2025,AGUASCALIENTES,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,0,0,0,0,0,,,,,
2025,AGUASCALIENTES,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,1,0,0,0,1,,,,,
2025,AGUASCALIENTES,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,1,0,0,0,0,0,0,,,,,
2025,AGUASCALIENTES,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,0,0,0,1,1,1,,,,,
2025,AGUASCALIENTES,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,,,,,
2025,AGUASCALIENTES,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,10,6,21,9,8,8,9,,,,,
2025,AGUASCALIENTES,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,0,0,0,0,0,1,1,,,,,
2025,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,0,2,2,0,1,1,2,,,,,
2025,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,2,0,0,0,0,2,,,,,
2025,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,1,3,0,1,2,0,,,,,
2025,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,,,,,
2025,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,0,,,,,
2025,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",4,0,0,3,2,1,4,,,,,
2025,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,2,9,3,8,3,6,9,,,,,
2025,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,0,0,0,0,0,,,,,
2025,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,2,4,10,5,1,4,2,,,,,
2025,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,3,1,1,0,0,0,1,,,,,
2025,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,1,7,4,6,4,8,4,,,,,
2025,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,13,11,17,30,24,30,15,,,,,
2025,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,0,0,1,0,0,0,,,,,
2025,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,1,,,,,
