ENTIDAD,CONCEPTO,TIPO,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07
MORELOS,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",2,1,3,4,4,4,2,11,7,3,4,5,6,5,5,8,1,1,9,4
MORELOS,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,7,5,8,9,9,3,4,4,6,13,5,4,7,9,3,6,6,5,2,4
MORELOS,OTROS DELITOS,PATRIMONIALES,7,18,21,17,17,15,15,11,9,8,14,16,11,11,18,16,9,8,15,20
MORELOS,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAYARIT,CONTRA LA SALUD,COMERCIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAYARIT,CONTRA LA SALUD,OTROS,0,0,3,0,2,0,0,0,0,0,0,3,1,1,2,1,1,4,0,0
NAYARIT,CONTRA LA SALUD,POSESION,2,1,1,0,0,1,2,2,1,1,0,0,0,2,0,3,0,1,1,2
NAYARIT,CONTRA LA SALUD,PRODUCCION,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NAYARIT,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAYARIT,CONTRA LA SALUD,TRAFICO,0,2,1,0,2,2,0,0,0,1,2,2,1,3,2,4,0,0,1,0
NAYARIT,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,0,0,0,0,1,1,4,1,1,0,0,0,0,0,0,1
NAYARIT,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
NAYARIT,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAYARIT,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,1,1,1,2,1,1,1,0,1,0,0,1,1,0,4,2,1,1,2
NAYARIT,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAYARIT,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),2,0,5,2,1,1,0,0,2,0,1,0,1,0,0,0,0,1,2,0
NAYARIT,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
NAYARIT,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAYARIT,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),3,0,2,4,5,4,4,0,2,4,5,1,0,5,7,1,7,5,4,3
NAYARIT,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),3,8,8,9,5,6,8,8,15,10,21,20,25,33,19,27,22,20,23,19
NAYARIT,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAYARIT,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,1,3
NAYARIT,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,0,1,0,0,0,0,2,1,1,3,0,0,0,2,0,1
NAYARIT,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,2,0
NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,6,5,7,8,9,10,13,8,6,4,6,9,6,7,7,6,16,8,9,14
NAYARIT,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,18,14,16,16,22,14,4,14,8,5,7,15,11,13,15,12,16,25,22,32
NAYARIT,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,2,1,0,0,2,1,3,1,3,1,0,0,0,3,0,1,1,2,1
NAYARIT,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,3,0,3,4,2,0,3,2,0,1,3,0,1,5,2,1,1,6,1
NAYARIT,OTROS DELITOS,ELECTORALES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAYARIT,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NAYARIT,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",1,1,1,2,1,7,1,0,1,2,3,3,2,0,2,3,3,0,1,1
NAYARIT,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,2,1,0,2,2,2,1,1,0,4,3,0,1,2,1,3,1,4,1,2
NAYARIT,OTROS DELITOS,PATRIMONIALES,8,6,4,11,11,11,9,4,4,7,14,6,4,2,5,6,12,5,12,0
NAYARIT,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,1,1,1,0,1,1,0,3,0,1,1,1,2,2,0,1,0,0,0,1
NUEVO LEON,CONTRA LA SALUD,COMERCIO,3,4,3,1,1,0,0,1,0,1,1,1,0,3,1,2,1,1,2,7
NUEVO LEON,CONTRA LA SALUD,OTROS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUEVO LEON,CONTRA LA SALUD,POSESION,6,7,11,6,6,16,12,12,8,5,11,4,13,18,15,11,14,9,19,13
NUEVO LEON,CONTRA LA SALUD,PRODUCCION,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
NUEVO LEON,CONTRA LA SALUD,SUMINISTRO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NUEVO LEON,CONTRA LA SALUD,TRAFICO,5,5,5,6,4,6,10,9,9,6,9,7,11,14,12,14,17,9,9,8
NUEVO LEON,CONTRA LA SALUD,TRANSPORTE,2,2,3,2,5,3,2,2,2,3,4,3,3,2,3,4,3,5,12,4
NUEVO LEON,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NUEVO LEON,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,1,0,0,2,0,1,0,1,0,1,1,4,0,2,0,0,1,1,0
NUEVO LEON,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,1,0,0,1,2,18,0,1,0,1,13,8,8,7,10,5,6,2
NUEVO LEON,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
NUEVO LEON,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),16,4,8,9,12,5,7,10,10,14,16,16,10,8,19,10,12,16,11,10
NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),28,6,2,2,7,7,30,27,2,2,8,2,9,9,0,7,6,3,2,9
NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,2,4,8,1,5,2,2,3,4,5,2,0,5,3,2,0,1,2,1,0
NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),10,5,13,9,9,7,6,7,10,11,10,5,5,5,7,5,4,7,5,6
NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),115,69,65,83,78,77,59,61,77,59,71,47,75,110,125,140,126,128,106,97
NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),36,61,50,41,98,60,78,87,97,61,66,67,70,58,79,63,50,65,43,47
NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),1,1,1,1,2,31,14,3,1,1,1,1,1,2,2,1,1,30,40,1
NUEVO LEON,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",3,2,8,6,5,7,0,6,4,3,3,4,4,5,8,1,6,3,25,10
NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,10,10,12,10,9,10,11,12,11,6,7,6,12,6,8,4,11,10,15,11
NUEVO LEON,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,11,9,8,10,6,12,4,10,8,10,4,10,5,20,8,8,8,13,13,14
NUEVO LEON,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,1,0,1,2,0,0,1,0,1,1,0,3,1,2,2,2,3,2,4
NUEVO LEON,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,1,2,0,1,1,2,1,0,0,0,0,1,1,1,0,3,3,0,2,3
NUEVO LEON,OTROS DELITOS,ELECTORALES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUEVO LEON,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,1,2,1,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0
NUEVO LEON,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",5,3,5,6,7,2,6,3,9,7,7,10,26,4,11,6,5,9,11,9
NUEVO LEON,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,4,9,5,8,6,12,8,9,6,10,7,9,11,2,9,19,4,10,9,3
NUEVO LEON,OTROS DELITOS,PATRIMONIALES,51,39,58,83,38,34,40,36,38,42,46,35,56,47,33,54,47,74,49,83
NUEVO LEON,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,4,3,1,3
OAXACA,CONTRA LA SALUD,COMERCIO,0,2,2,0,1,1,1,0,1,1,2,1,1,0,1,1,0,0,0,0
OAXACA,CONTRA LA SALUD,OTROS,0,0,1,0,0,0,0,0,0,3,0,0,2,1,4,2,2,2,1,0
OAXACA,CONTRA LA SALUD,POSESION,6,0,6,2,5,3,1,3,3,3,5,5,3,5,2,3,3,5,6,7
OAXACA,CONTRA LA SALUD,PRODUCCION,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OAXACA,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
OAXACA,CONTRA LA SALUD,TRAFICO,2,2,4,2,1,2,0,2,1,1,0,2,2,0,2,0,2,1,1,1
OAXACA,CONTRA LA SALUD,TRANSPORTE,0,3,1,1,2,0,0,0,2,0,2,0,0,0,1,1,1,1,0,1
OAXACA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OAXACA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
OAXACA,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,1,1,0,1,0,2,2,0,1,0,0,0,0,0,2,0,1,0,2
OAXACA,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OAXACA,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,4,8,3,4,2,4,3,4,7,6,5,1,3,3,2,4,1,2,1
OAXACA,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OAXACA,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,9,11,15,12,11,12,8,5,3,6,2,1,0,4,1,1,0,0,0,2
OAXACA,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),28,27,39,22,20,39,20,27,21,45,32,18,49,13,31,23,32,20,21,30
OAXACA,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),37,57,60,43,42,39,40,43,36,50,39,41,30,39,34,36,35,35,28,27
OAXACA,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OAXACA,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),4,5,7,7,8,17,6,13,5,7,1,7,9,10,19,13,11,12,6,23
OAXACA,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,5,2,3,1,1,1,0,0,1,0,2,0,1,0,21,4
OAXACA,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",12,42,15,17,7,9,12,12,11,2,12,2,4,3,4,5,4,2,12,4
OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,22,20,27,26,43,37,25,21,21,10,12,28,17,18,14,31,31,23,19,23
OAXACA,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,7,11,10,13,18,10,6,14,7,14,13,28,16,7,14,19,10,9,5,15
OAXACA,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,3,6,8,11,11,16,6,5,7,5,3,5,3,6,11,9,7,5,5,6
OAXACA,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,2,2,5,2,4,6,1,1,1,3,2,1,0,0,4,1,2,3,5,2
OAXACA,OTROS DELITOS,ELECTORALES,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OAXACA,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OAXACA,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",2,3,3,2,8,3,9,4,5,0,2,4,3,4,6,6,6,4,7,3
OAXACA,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,3,9,6,13,7,13,7,12,18,3,5,4,1,6,5,5,6,9,9,13
OAXACA,OTROS DELITOS,PATRIMONIALES,21,22,26,17,22,27,20,24,32,16,15,9,15,13,16,25,20,25,20,28
OAXACA,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,1,3,2,1,1,0,0,0,0,0,1,1,0,1,0,2,0,0,1,1
PUEBLA,CONTRA LA SALUD,COMERCIO,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
PUEBLA,CONTRA LA SALUD,OTROS,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
PUEBLA,CONTRA LA SALUD,POSESION,9,4,7,11,9,4,8,5,6,6,9,14,7,4,6,5,10,8,8,10
PUEBLA,CONTRA LA SALUD,PRODUCCION,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUEBLA,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
PUEBLA,CONTRA LA SALUD,TRAFICO,3,1,1,2,1,2,1,0,1,1,2,0,0,0,1,0,0,1,2,1
PUEBLA,CONTRA LA SALUD,TRANSPORTE,2,0,0,0,1,0,0,1,0,0,1,2,1,0,1,0,1,0,0,1
PUEBLA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PUEBLA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,1,0,1,0,2,0,0,0,0,1,2,0,1,0,0,1,1,2,2
PUEBLA,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,0,0,0,4,1,1,2,1,4,0,0,5,1,0,4,2,1,1,0
PUEBLA,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PUEBLA,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),2,6,4,7,4,6,3,8,2,4,2,6,4,1,1,5,5,0,8,4
PUEBLA,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,1,1,1,2,1,4,1,2,0,1,3,0,1,0,1,3,0,0,2
PUEBLA,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,5,13,10,5,4,4,2,1,4,3,5,3,4,2,1,3,0,3,1,0
PUEBLA,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),17,17,32,10,26,26,20,28,15,24,16,15,12,34,15,17,13,11,22,14
PUEBLA,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),43,55,39,46,47,43,41,62,39,30,35,64,58,94,95,69,72,66,63,60
PUEBLA,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUEBLA,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),87,121,155,39,82,53,70,71,74,38,70,63,70,73,74,105,95,95,89,141
PUEBLA,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,1,1,2,6,5,1,0,1,2,0,1,0,1,0,5,2,26,20
PUEBLA,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,1,1,0,0,2,7,1,5,4,8,4,2,1,3,0,1,2,5,2
PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,12,13,12,11,14,20,11,26,20,21,8,12,13,15,12,11,14,12,17,28
PUEBLA,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,14,8,16,14,32,17,14,12,16,11,16,13,8,14,16,8,13,14,7,21
PUEBLA,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,3,7,4,5,2,1,1,4,3,0,2,0,7,7,0,5,7,5,5,6
PUEBLA,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,1,2,3,1,1,2,1,1,1,1,1,3,3,1,1,1,1,2,2,2
PUEBLA,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUEBLA,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
PUEBLA,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",8,5,3,4,6,5,1,4,6,4,8,9,10,6,7,11,5,6,11,5
PUEBLA,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,7,9,8,2,9,5,6,6,12,7,3,8,6,4,10,11,4,8,8,10
PUEBLA,OTROS DELITOS,PATRIMONIALES,74,69,76,80,93,95,78,77,80,93,75,79,60,69,72,63,51,53,58,66
PUEBLA,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,4,3,4,2,5,4,1,2,0,6,5,7,5,8,8,7,1,3,5,3
QUERETARO,CONTRA LA SALUD,COMERCIO,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
QUERETARO,CONTRA LA SALUD,OTROS,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
QUERETARO,CONTRA LA SALUD,POSESION,10,15,7,16,11,13,6,5,9,4,15,10,13,18,17,11,19,12,16,25
QUERETARO,CONTRA LA SALUD,PRODUCCION,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUERETARO,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUERETARO,CONTRA LA SALUD,TRAFICO,5,1,4,6,7,7,2,4,3,5,5,4,3,9,9,1,8,4,5,0
QUERETARO,CONTRA LA SALUD,TRANSPORTE,4,5,9,7,13,14,11,9,11,9,14,16,17,23,19,22,29,9,12,20
QUERETARO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUERETARO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,1,0,1,2,0,0,0,0,0,2,1,1,0,1,1,0,2,0
QUERETARO,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QUERETARO,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUERETARO,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),1,0,1,2,0,0,0,2,4,4,1,3,2,2,1,0,2,3,1,10
QUERETARO,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,1,0,1,1,1,6,1,2,3,1,6,0,1,0,1,1,8,0,2
QUERETARO,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
QUERETARO,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),17,4,33,22,16,27,22,15,22,17,19,23,20,10,26,23,13,20,17,23
QUERETARO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),26,17,28,31,24,24,26,28,32,29,19,33,27,45,32,24,38,36,35,39
QUERETARO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUERETARO,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),13,18,13,16,15,15,14,20,25,28,33,33,20,21,21,45,44,28,33,36
QUERETARO,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,2,1,2,8,8,1,0,1,1,0,0,0,0,0,0,1,4,1
QUERETARO,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,5,5,2,0,1,2,4,2,6,3,2,1,1,2,1,3,6,2,0
QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,14,8,7,9,25,12,23,11,19,25,19,10,27,2,6,19,14,15,46,20
QUERETARO,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,2,3,7,4,5,6,8,3,5,0,2,5,3,5,1,2,5,0,3,13
QUERETARO,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,0,1,0,1,0,0,2,1,0,0,0,0,3,2,2,1,1,2,2
QUERETARO,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,3,0,3,2,1,0,4,0,1,0,0,1,0,2,0,2,3,0,1,0
QUERETARO,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUERETARO,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
QUERETARO,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",6,6,11,1,6,6,6,4,3,4,5,4,4,7,3,5,3,5,5,10
QUERETARO,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,4,1,1,2,5,3,2,5,2,0,3,2,0,1,2,2,6,8,0,6
QUERETARO,OTROS DELITOS,PATRIMONIALES,64,48,74,76,83,91,79,83,79,74,69,83,69,95,87,84,85,84,87,81
QUERETARO,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,7,3,3,3,3,4,3,2,2,4,5,7,4,11,4,0,6,7,11,7
QUINTANA ROO,CONTRA LA SALUD,COMERCIO,2,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QUINTANA ROO,CONTRA LA SALUD,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUINTANA ROO,CONTRA LA SALUD,POSESION,5,17,6,13,11,19,7,13,12,9,10,6,2,4,6,8,4,2,6,3
QUINTANA ROO,CONTRA LA SALUD,PRODUCCION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUINTANA ROO,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUINTANA ROO,CONTRA LA SALUD,TRAFICO,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,3,0,2,1
QUINTANA ROO,CONTRA LA SALUD,TRANSPORTE,3,2,1,0,2,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0
